rowkey,deviceId,variable,value,alarmClass,timeMili,received_time,kafka_time
it_866897057670616#2023.06.06.13.51.00.000#311,it_866897057670616,EXTERNAL BATTERY,13.9,0,1686059460000,2023-06-06 13:56:38.717000 UTC,2023-06-06T19:21:00
it_866897057670616#2023.06.06.13.56.31.000#1113,it_866897057670616,Vehicle speed,1,0,1686059791000,2023-06-06 13:56:38.716000 UTC,2023-06-06T19:26:31
it_866897057670616#2023.06.06.13.56.31.000#311,it_866897057670616,EXTERNAL BATTERY,13.661,0,1686059791000,2023-06-06 13:56:36.262000 UTC,2023-06-06T19:26:31
it_866897057670616#2023.06.06.13.56.31.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059791000,2023-06-06 13:56:36.261000 UTC,2023-06-06T19:26:31
it_866897057670616#2023.06.06.13.50.40.000#311,it_866897057670616,EXTERNAL BATTERY,13.781,0,1686059440000,2023-06-06 13:56:32.268000 UTC,2023-06-06T19:20:40
it_866897057670616#2023.06.06.13.50.30.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059430000,2023-06-06 13:56:32.266000 UTC,2023-06-06T19:20:30
it_866897057670616#2023.06.06.13.50.30.000#000,it_866897057670616,POSITION,"25.220054626464844,85.50455474853516,null,GPS",0,1686059430000,2023-06-06 13:56:32.263000 UTC,2023-06-06T19:20:30
it_866897057670616#2023.06.06.13.50.30.000#311,it_866897057670616,EXTERNAL BATTERY,13.766,0,1686059430000,2023-06-06 13:56:32.262000 UTC,2023-06-06T19:20:30
it_866897057670616#2023.06.06.13.50.40.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059440000,2023-06-06 13:56:32.262000 UTC,2023-06-06T19:20:40
it_866897057670616#2023.06.06.13.50.40.000#000,it_866897057670616,POSITION,"25.220117568969727,85.50479125976562,null,GPS",0,1686059440000,2023-06-06 13:56:32.260000 UTC,2023-06-06T19:20:40
it_866897057670616#2023.06.06.13.50.30.000#1112,it_866897057670616,ENGINE RPM,870.0,0,1686059430000,2023-06-06 13:56:32.181000 UTC,2023-06-06T19:20:30
it_866897057670616#2023.06.06.13.50.30.000#1113,it_866897057670616,Vehicle speed,13,0,1686059430000,2023-06-06 13:56:32.166000 UTC,2023-06-06T19:20:30
it_866897057670616#2023.06.06.13.50.40.000#1112,it_866897057670616,ENGINE RPM,897.5,0,1686059440000,2023-06-06 13:56:32.072000 UTC,2023-06-06T19:20:40
it_866897057670616#2023.06.06.13.50.40.000#1113,it_866897057670616,Vehicle speed,8,0,1686059440000,2023-06-06 13:56:32.066000 UTC,2023-06-06T19:20:40
it_866897057670616#2023.06.06.13.56.20.000#1112,it_866897057670616,ENGINE RPM,754.0,0,1686059780000,2023-06-06 13:56:30.985000 UTC,2023-06-06T19:26:20
it_866897057670616#2023.06.06.13.56.20.000#000,it_866897057670616,POSITION,"25.220436096191406,85.51596069335938,null,GPS",0,1686059780000,2023-06-06 13:56:30.983000 UTC,2023-06-06T19:26:20
it_866897057670616#2023.06.06.13.56.20.000#1113,it_866897057670616,Vehicle speed,1,0,1686059780000,2023-06-06 13:56:30.982000 UTC,2023-06-06T19:26:20
it_866897057670616#2023.06.06.13.56.20.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059780000,2023-06-06 13:56:30.921000 UTC,2023-06-06T19:26:20
it_866897057670616#2023.06.06.13.56.20.000#311,it_866897057670616,EXTERNAL BATTERY,13.721,0,1686059780000,2023-06-06 13:56:30.919000 UTC,2023-06-06T19:26:20
it_866897057670616#2023.06.06.13.50.09.000#000,it_866897057670616,POSITION,"25.219877243041992,85.50384521484375,null,GPS",0,1686059409000,2023-06-06 13:56:25.958000 UTC,2023-06-06T19:20:09
it_866897057670616#2023.06.06.13.50.09.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059409000,2023-06-06 13:56:25.903000 UTC,2023-06-06T19:20:09
it_866897057670616#2023.06.06.13.50.19.000#1112,it_866897057670616,ENGINE RPM,713.5,0,1686059419000,2023-06-06 13:56:25.899000 UTC,2023-06-06T19:20:19
it_866897057670616#2023.06.06.13.50.19.000#000,it_866897057670616,POSITION,"25.219993591308594,85.504150390625,null,GPS",0,1686059419000,2023-06-06 13:56:25.884000 UTC,2023-06-06T19:20:19
it_866897057670616#2023.06.06.13.50.19.000#1113,it_866897057670616,Vehicle speed,11,0,1686059419000,2023-06-06 13:56:25.869000 UTC,2023-06-06T19:20:19
it_866897057670616#2023.06.06.13.50.09.000#1113,it_866897057670616,Vehicle speed,0,0,1686059409000,2023-06-06 13:56:25.767000 UTC,2023-06-06T19:20:09
it_866897057670616#2023.06.06.13.50.19.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059419000,2023-06-06 13:56:25.736000 UTC,2023-06-06T19:20:19
it_866897057670616#2023.06.06.13.50.09.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059409000,2023-06-06 13:56:25.725000 UTC,2023-06-06T19:20:09
it_866897057670616#2023.06.06.13.50.19.000#311,it_866897057670616,EXTERNAL BATTERY,13.661,0,1686059419000,2023-06-06 13:56:25.721000 UTC,2023-06-06T19:20:19
it_866897057670616#2023.06.06.13.50.09.000#311,it_866897057670616,EXTERNAL BATTERY,13.766,0,1686059409000,2023-06-06 13:56:25.708000 UTC,2023-06-06T19:20:09
it_866897057670616#2023.06.06.13.50.04.000#000,it_866897057670616,POSITION,"25.21982765197754,85.50371551513672,null,GPS",0,1686059404000,2023-06-06 13:56:19.757000 UTC,2023-06-06T19:20:04
it_866897057670616#2023.06.06.13.50.04.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059404000,2023-06-06 13:56:19.757000 UTC,2023-06-06T19:20:04
it_866897057670616#2023.06.06.13.49.59.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059399000,2023-06-06 13:56:19.753000 UTC,2023-06-06T19:19:59
it_866897057670616#2023.06.06.13.49.59.000#000,it_866897057670616,POSITION,"25.2197265625,85.50350189208984,null,GPS",0,1686059399000,2023-06-06 13:56:19.747000 UTC,2023-06-06T19:19:59
it_866897057670616#2023.06.06.13.49.59.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059399000,2023-06-06 13:56:19.747000 UTC,2023-06-06T19:19:59
it_866897057670616#2023.06.06.13.50.04.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059404000,2023-06-06 13:56:19.735000 UTC,2023-06-06T19:20:04
it_866897057670616#2023.06.06.13.50.04.000#311,it_866897057670616,EXTERNAL BATTERY,13.706,0,1686059404000,2023-06-06 13:56:19.721000 UTC,2023-06-06T19:20:04
it_866897057670616#2023.06.06.13.49.59.000#311,it_866897057670616,EXTERNAL BATTERY,13.706,0,1686059399000,2023-06-06 13:56:19.708000 UTC,2023-06-06T19:19:59
it_866897057670616#2023.06.06.13.56.10.000#1112,it_866897057670616,ENGINE RPM,964.0,0,1686059770000,2023-06-06 13:56:17.360000 UTC,2023-06-06T19:26:10
it_866897057670616#2023.06.06.13.56.10.000#000,it_866897057670616,POSITION,"25.220487594604492,85.5158920288086,null,GPS",0,1686059770000,2023-06-06 13:56:17.359000 UTC,2023-06-06T19:26:10
it_866897057670616#2023.06.06.13.56.10.000#1113,it_866897057670616,Vehicle speed,6,0,1686059770000,2023-06-06 13:56:17.353000 UTC,2023-06-06T19:26:10
it_866897057670616#2023.06.06.13.56.10.000#311,it_866897057670616,EXTERNAL BATTERY,13.766,0,1686059770000,2023-06-06 13:56:17.331000 UTC,2023-06-06T19:26:10
it_866897057670616#2023.06.06.13.56.10.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059770000,2023-06-06 13:56:17.330000 UTC,2023-06-06T19:26:10
it_866897057670616#2023.06.06.13.49.50.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059390000,2023-06-06 13:56:15.808000 UTC,2023-06-06T19:19:50
it_866897057670616#2023.06.06.13.49.52.000#000,it_866897057670616,POSITION,"25.219707489013672,85.50323486328125,null,GPS",0,1686059392000,2023-06-06 13:56:15.801000 UTC,2023-06-06T19:19:52
it_866897057670616#2023.06.06.13.49.52.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059392000,2023-06-06 13:56:15.798000 UTC,2023-06-06T19:19:52
it_866897057670616#2023.06.06.13.49.50.000#311,it_866897057670616,EXTERNAL BATTERY,13.796,0,1686059390000,2023-06-06 13:56:15.791000 UTC,2023-06-06T19:19:50
it_866897057670616#2023.06.06.13.49.52.000#311,it_866897057670616,EXTERNAL BATTERY,13.796,0,1686059392000,2023-06-06 13:56:15.789000 UTC,2023-06-06T19:19:52
it_866897057670616#2023.06.06.13.49.50.000#000,it_866897057670616,POSITION,"25.219711303710938,85.50315856933594,null,GPS",0,1686059390000,2023-06-06 13:56:15.769000 UTC,2023-06-06T19:19:50
it_866897057670616#2023.06.06.13.49.52.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059392000,2023-06-06 13:56:15.759000 UTC,2023-06-06T19:19:52
it_866897057670616#2023.06.06.13.49.50.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059390000,2023-06-06 13:56:15.216000 UTC,2023-06-06T19:19:50
it_866897057670616#2023.06.06.13.56.01.000#000,it_866897057670616,POSITION,"25.22051239013672,85.51558685302734,null,GPS",0,1686059761000,2023-06-06 13:56:07.229000 UTC,2023-06-06T19:26:01
it_866897057670616#2023.06.06.13.56.01.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059761000,2023-06-06 13:56:07.227000 UTC,2023-06-06T19:26:01
it_866897057670616#2023.06.06.13.56.01.000#1112,it_866897057670616,ENGINE RPM,827.0,0,1686059761000,2023-06-06 13:56:07.226000 UTC,2023-06-06T19:26:01
it_866897057670616#2023.06.06.13.56.01.000#311,it_866897057670616,EXTERNAL BATTERY,13.706,0,1686059761000,2023-06-06 13:56:07.221000 UTC,2023-06-06T19:26:01
it_866897057670616#2023.06.06.13.56.01.000#1113,it_866897057670616,Vehicle speed,8,0,1686059761000,2023-06-06 13:56:07.181000 UTC,2023-06-06T19:26:01
it_866897057670616#2023.06.06.13.49.40.000#000,it_866897057670616,POSITION,"25.21978187561035,85.50276184082031,null,GPS",0,1686059380000,2023-06-06 13:55:59.521000 UTC,2023-06-06T19:19:40
it_866897057670616#2023.06.06.13.49.40.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059380000,2023-06-06 13:55:59.517000 UTC,2023-06-06T19:19:40
it_866897057670616#2023.06.06.13.49.40.000#311,it_866897057670616,EXTERNAL BATTERY,13.721,0,1686059380000,2023-06-06 13:55:59.515000 UTC,2023-06-06T19:19:40
it_866897057670616#2023.06.06.13.49.40.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059380000,2023-06-06 13:55:57.563000 UTC,2023-06-06T19:19:40
it_866897057670616#2023.06.06.13.55.50.000#1112,it_866897057670616,ENGINE RPM,875.0,0,1686059750000,2023-06-06 13:55:55.448000 UTC,2023-06-06T19:25:50
it_866897057670616#2023.06.06.13.55.50.000#000,it_866897057670616,POSITION,"25.220470428466797,85.51541900634766,null,GPS",0,1686059750000,2023-06-06 13:55:55.446000 UTC,2023-06-06T19:25:50
it_866897057670616#2023.06.06.13.55.50.000#1113,it_866897057670616,Vehicle speed,9,0,1686059750000,2023-06-06 13:55:55.443000 UTC,2023-06-06T19:25:50
it_866897057670616#2023.06.06.13.55.50.000#311,it_866897057670616,EXTERNAL BATTERY,13.676,0,1686059750000,2023-06-06 13:55:54.679000 UTC,2023-06-06T19:25:50
it_866897057670616#2023.06.06.13.55.50.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059750000,2023-06-06 13:55:54.676000 UTC,2023-06-06T19:25:50
it_866897057670616#2023.06.06.13.47.34.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059254000,2023-06-06 13:47:53.464000 UTC,2023-06-06T19:17:34
it_866897057670616#2023.06.06.13.47.34.000#000,it_866897057670616,POSITION,"25.22058868408203,85.50215911865234,null,GPS",0,1686059254000,2023-06-06 13:47:53.456000 UTC,2023-06-06T19:17:34
it_866897057670616#2023.06.06.13.47.34.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059254000,2023-06-06 13:47:53.455000 UTC,2023-06-06T19:17:34
it_866897057670616#2023.06.06.13.47.34.000#311,it_866897057670616,EXTERNAL BATTERY,13.99,0,1686059254000,2023-06-06 13:47:53.452000 UTC,2023-06-06T19:17:34
it_866897057670616#2023.06.06.13.47.44.000#000,it_866897057670616,POSITION,"25.22056770324707,85.5021743774414,null,GPS",0,1686059264000,2023-06-06 13:47:50.376000 UTC,2023-06-06T19:17:44
it_866897057670616#2023.06.06.13.47.44.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059264000,2023-06-06 13:47:50.374000 UTC,2023-06-06T19:17:44
it_866897057670616#2023.06.06.13.47.44.000#311,it_866897057670616,EXTERNAL BATTERY,13.736,0,1686059264000,2023-06-06 13:47:48.969000 UTC,2023-06-06T19:17:44
it_866897057670616#2023.06.06.13.47.44.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059264000,2023-06-06 13:47:48.968000 UTC,2023-06-06T19:17:44
it_866897057670616#2023.06.06.13.47.25.000#311,it_866897057670616,EXTERNAL BATTERY,13.856,0,1686059245000,2023-06-06 13:47:44.032000 UTC,2023-06-06T19:17:25
it_866897057670616#2023.06.06.13.47.29.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059249000,2023-06-06 13:47:44.032000 UTC,2023-06-06T19:17:29
it_866897057670616#2023.06.06.13.47.25.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686059245000,2023-06-06 13:47:44.031000 UTC,2023-06-06T19:17:25
it_866897057670616#2023.06.06.13.47.29.000#311,it_866897057670616,EXTERNAL BATTERY,13.99,0,1686059249000,2023-06-06 13:47:44.020000 UTC,2023-06-06T19:17:29
it_866897057670616#2023.06.06.13.47.29.000#000,it_866897057670616,POSITION,"25.220592498779297,85.50215911865234,null,GPS",0,1686059249000,2023-06-06 13:47:44.006000 UTC,2023-06-06T19:17:29
it_866897057670616#2023.06.06.13.47.25.000#000,it_866897057670616,POSITION,"25.220590591430664,85.50216674804688,null,GPS",0,1686059245000,2023-06-06 13:47:43.999000 UTC,2023-06-06T19:17:25
it_866897057670616#2023.06.06.13.47.25.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059245000,2023-06-06 13:47:43.784000 UTC,2023-06-06T19:17:25
it_866897057670616#2023.06.06.13.47.29.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686059249000,2023-06-06 13:47:43.780000 UTC,2023-06-06T19:17:29
it_866897057670616#2023.06.06.13.39.24.000#000,it_866897057670616,POSITION,"25.22054672241211,85.50223541259766,null,GPS",0,1686058764000,2023-06-06 13:41:18.145000 UTC,2023-06-06T19:09:24
it_866897057670616#2023.06.06.13.39.24.000#331,it_866897057670616,IGNITION_STATUS,0,0,1686058764000,2023-06-06 13:41:18.140000 UTC,2023-06-06T19:09:24
it_866897057670616#2023.06.06.13.39.24.000#311,it_866897057670616,EXTERNAL BATTERY,12.675,0,1686058764000,2023-06-06 13:41:18.134000 UTC,2023-06-06T19:09:24
it_866897057670616#2023.06.06.13.05.49.000#331,it_866897057670616,IGNITION_STATUS,0,0,1686056749000,2023-06-06 13:07:42.830000 UTC,2023-06-06T18:35:49
it_866897057670616#2023.06.06.13.05.49.000#311,it_866897057670616,EXTERNAL BATTERY,12.675,0,1686056749000,2023-06-06 13:07:42.824000 UTC,2023-06-06T18:35:49
it_866897057670616#2023.06.06.13.05.49.000#000,it_866897057670616,POSITION,"25.220703125,85.50212860107422,null,GPS",0,1686056749000,2023-06-06 13:07:42.819000 UTC,2023-06-06T18:35:49
it_866897057670616#2023.06.06.12.32.13.000#331,it_866897057670616,IGNITION_STATUS,0,0,1686054733000,2023-06-06 12:34:07.233000 UTC,2023-06-06T18:02:13
it_866897057670616#2023.06.06.12.32.13.000#000,it_866897057670616,POSITION,"25.22060775756836,85.50200653076172,null,GPS",0,1686054733000,2023-06-06 12:34:07.232000 UTC,2023-06-06T18:02:13
it_866897057670616#2023.06.06.12.32.13.000#311,it_866897057670616,EXTERNAL BATTERY,12.705,0,1686054733000,2023-06-06 12:34:07.229000 UTC,2023-06-06T18:02:13
it_866897057670616#2023.06.06.11.58.38.000#311,it_866897057670616,EXTERNAL BATTERY,12.705,0,1686052718000,2023-06-06 12:00:32.246000 UTC,2023-06-06T17:28:38
it_866897057670616#2023.06.06.11.58.38.000#331,it_866897057670616,IGNITION_STATUS,0,0,1686052718000,2023-06-06 12:00:32.242000 UTC,2023-06-06T17:28:38
it_866897057670616#2023.06.06.11.58.38.000#000,it_866897057670616,POSITION,"25.220613479614258,85.5020751953125,null,GPS",0,1686052718000,2023-06-06 12:00:32.237000 UTC,2023-06-06T17:28:38
it_866897057670616#2023.06.06.11.25.02.000#311,it_866897057670616,EXTERNAL BATTERY,12.72,0,1686050702000,2023-06-06 11:25:06.481000 UTC,2023-06-06T16:55:02
it_866897057670616#2023.06.06.11.25.02.000#331,it_866897057670616,IGNITION_STATUS,0,0,1686050702000,2023-06-06 11:25:06.480000 UTC,2023-06-06T16:55:02
it_866897057670616#2023.06.06.11.25.02.000#000,it_866897057670616,POSITION,"25.220592498779297,85.50209045410156,null,GPS",0,1686050702000,2023-06-06 11:25:06.477000 UTC,2023-06-06T16:55:02
it_866897057670616#2023.06.06.10.51.32.000#000,it_866897057670616,POSITION,"25.220651626586914,85.50216674804688,null,GPS",0,1686048692000,2023-06-06 10:53:22.658000 UTC,2023-06-06T16:21:32
it_866897057670616#2023.06.06.10.51.32.000#331,it_866897057670616,IGNITION_STATUS,0,0,1686048692000,2023-06-06 10:53:22.610000 UTC,2023-06-06T16:21:32
it_866897057670616#2023.06.06.10.51.32.000#311,it_866897057670616,EXTERNAL BATTERY,12.735,0,1686048692000,2023-06-06 10:53:22.609000 UTC,2023-06-06T16:21:32
it_866897057670616#2023.06.06.10.17.59.000#000,it_866897057670616,POSITION,"25.220727920532227,85.50213623046875,null,GPS",0,1686046679000,2023-06-06 10:19:53.010000 UTC,2023-06-06T15:47:59
it_866897057670616#2023.06.06.10.17.59.000#331,it_866897057670616,IGNITION_STATUS,0,0,1686046679000,2023-06-06 10:19:53.006000 UTC,2023-06-06T15:47:59
it_866897057670616#2023.06.06.10.17.59.000#311,it_866897057670616,EXTERNAL BATTERY,12.794,0,1686046679000,2023-06-06 10:19:52.996000 UTC,2023-06-06T15:47:59
it_866897057670616#2023.06.06.09.44.31.000#000,it_866897057670616,POSITION,"25.220630645751953,85.50202941894531,null,GPS",0,1686044671000,2023-06-06 09:44:36.797000 UTC,2023-06-06T15:14:31
it_866897057670616#2023.06.06.09.44.31.000#311,it_866897057670616,EXTERNAL BATTERY,13.078,0,1686044671000,2023-06-06 09:44:36.775000 UTC,2023-06-06T15:14:31
it_866897057670616#2023.06.06.09.44.31.000#331,it_866897057670616,IGNITION_STATUS,0,0,1686044671000,2023-06-06 09:44:36.774000 UTC,2023-06-06T15:14:31
it_866897057670616#2023.06.06.09.44.10.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686044650000,2023-06-06 09:44:16.395000 UTC,2023-06-06T15:14:10
it_866897057670616#2023.06.06.09.44.10.000#000,it_866897057670616,POSITION,"25.220623016357422,85.50203704833984,null,GPS",0,1686044650000,2023-06-06 09:44:16.393000 UTC,2023-06-06T15:14:10
it_866897057670616#2023.06.06.09.44.10.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044650000,2023-06-06 09:44:15.055000 UTC,2023-06-06T15:14:10
it_866897057670616#2023.06.06.09.44.10.000#311,it_866897057670616,EXTERNAL BATTERY,13.078,0,1686044650000,2023-06-06 09:44:15.053000 UTC,2023-06-06T15:14:10
it_866897057670616#2023.06.06.09.43.59.000#000,it_866897057670616,POSITION,"25.220623016357422,85.50204467773438,null,GPS",0,1686044639000,2023-06-06 09:44:05.217000 UTC,2023-06-06T15:13:59
it_866897057670616#2023.06.06.09.43.59.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686044639000,2023-06-06 09:44:05.217000 UTC,2023-06-06T15:13:59
it_866897057670616#2023.06.06.09.43.59.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044639000,2023-06-06 09:44:04.999000 UTC,2023-06-06T15:13:59
it_866897057670616#2023.06.06.09.43.59.000#311,it_866897057670616,EXTERNAL BATTERY,13.108,0,1686044639000,2023-06-06 09:44:04.997000 UTC,2023-06-06T15:13:59
it_866897057670616#2023.06.06.09.43.50.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044630000,2023-06-06 09:43:56.194000 UTC,2023-06-06T15:13:50
it_866897057670616#2023.06.06.09.43.50.000#311,it_866897057670616,EXTERNAL BATTERY,13.228,0,1686044630000,2023-06-06 09:43:56.192000 UTC,2023-06-06T15:13:50
it_866897057670616#2023.06.06.09.43.50.000#000,it_866897057670616,POSITION,"25.220623016357422,85.50204467773438,null,GPS",0,1686044630000,2023-06-06 09:43:56.191000 UTC,2023-06-06T15:13:50
it_866897057670616#2023.06.06.09.43.50.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686044630000,2023-06-06 09:43:55.477000 UTC,2023-06-06T15:13:50
it_866897057670616#2023.06.06.09.43.40.000#1112,it_866897057670616,ENGINE RPM,0.0,0,1686044620000,2023-06-06 09:43:47.935000 UTC,2023-06-06T15:13:40
it_866897057670616#2023.06.06.09.43.40.000#000,it_866897057670616,POSITION,"25.220626831054688,85.50205993652344,null,GPS",0,1686044620000,2023-06-06 09:43:47.932000 UTC,2023-06-06T15:13:40
it_866897057670616#2023.06.06.09.43.40.000#311,it_866897057670616,EXTERNAL BATTERY,13.258,0,1686044620000,2023-06-06 09:43:44.119000 UTC,2023-06-06T15:13:40
it_866897057670616#2023.06.06.09.43.40.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044620000,2023-06-06 09:43:44.117000 UTC,2023-06-06T15:13:40
it_866897057670616#2023.06.06.09.43.30.000#311,it_866897057670616,EXTERNAL BATTERY,13.811,0,1686044610000,2023-06-06 09:43:34.652000 UTC,2023-06-06T15:13:30
it_866897057670616#2023.06.06.09.43.30.000#000,it_866897057670616,POSITION,"25.220619201660156,85.5020523071289,null,GPS",0,1686044610000,2023-06-06 09:43:34.651000 UTC,2023-06-06T15:13:30
it_866897057670616#2023.06.06.09.43.30.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044610000,2023-06-06 09:43:34.651000 UTC,2023-06-06T15:13:30
it_866897057670616#2023.06.06.09.43.30.000#1112,it_866897057670616,ENGINE RPM,897.5,0,1686044610000,2023-06-06 09:43:34.650000 UTC,2023-06-06T15:13:30
it_866897057670616#2023.06.06.09.43.30.000#1113,it_866897057670616,Vehicle speed,2,0,1686044610000,2023-06-06 09:43:34.619000 UTC,2023-06-06T15:13:30
it_866897057670616#2023.06.06.09.43.20.000#1112,it_866897057670616,ENGINE RPM,898.5,0,1686044600000,2023-06-06 09:43:29.596000 UTC,2023-06-06T15:13:20
it_866897057670616#2023.06.06.09.43.20.000#000,it_866897057670616,POSITION,"25.220523834228516,85.50210571289062,null,GPS",0,1686044600000,2023-06-06 09:43:29.514000 UTC,2023-06-06T15:13:20
it_866897057670616#2023.06.06.09.43.20.000#1113,it_866897057670616,Vehicle speed,5,0,1686044600000,2023-06-06 09:43:29.507000 UTC,2023-06-06T15:13:20
it_866897057670616#2023.06.06.09.43.20.000#311,it_866897057670616,EXTERNAL BATTERY,13.751,0,1686044600000,2023-06-06 09:43:29.338000 UTC,2023-06-06T15:13:20
it_866897057670616#2023.06.06.09.43.20.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044600000,2023-06-06 09:43:29.338000 UTC,2023-06-06T15:13:20
it_866897057670616#2023.06.06.09.43.10.000#1112,it_866897057670616,ENGINE RPM,927.0,0,1686044590000,2023-06-06 09:43:26.933000 UTC,2023-06-06T15:13:10
it_866897057670616#2023.06.06.09.43.10.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044590000,2023-06-06 09:43:26.933000 UTC,2023-06-06T15:13:10
it_866897057670616#2023.06.06.09.43.10.000#311,it_866897057670616,EXTERNAL BATTERY,13.721,0,1686044590000,2023-06-06 09:43:26.932000 UTC,2023-06-06T15:13:10
it_866897057670616#2023.06.06.09.43.10.000#000,it_866897057670616,POSITION,"25.220415115356445,85.502197265625,null,GPS",0,1686044590000,2023-06-06 09:43:26.927000 UTC,2023-06-06T15:13:10
it_866897057670616#2023.06.06.09.43.10.000#1113,it_866897057670616,Vehicle speed,6,0,1686044590000,2023-06-06 09:43:26.895000 UTC,2023-06-06T15:13:10
it_866897057670616#2023.06.06.09.43.00.000#1112,it_866897057670616,ENGINE RPM,826.5,0,1686044580000,2023-06-06 09:43:25.026000 UTC,2023-06-06T15:13:00
it_866897057670616#2023.06.06.09.43.00.000#000,it_866897057670616,POSITION,"25.220277786254883,85.50227355957031,null,GPS",0,1686044580000,2023-06-06 09:43:25.024000 UTC,2023-06-06T15:13:00
it_866897057670616#2023.06.06.09.43.00.000#1113,it_866897057670616,Vehicle speed,1,0,1686044580000,2023-06-06 09:43:25.021000 UTC,2023-06-06T15:13:00
it_866897057670616#2023.06.06.09.43.00.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044580000,2023-06-06 09:43:24.112000 UTC,2023-06-06T15:13:00
it_866897057670616#2023.06.06.09.43.00.000#311,it_866897057670616,EXTERNAL BATTERY,13.751,0,1686044580000,2023-06-06 09:43:24.111000 UTC,2023-06-06T15:13:00
it_866897057670616#2023.06.06.09.42.49.000#1112,it_866897057670616,ENGINE RPM,1380.5,0,1686044569000,2023-06-06 09:43:19.716000 UTC,2023-06-06T15:12:49
it_866897057670616#2023.06.06.09.42.49.000#000,it_866897057670616,POSITION,"25.220815658569336,85.50251007080078,null,GPS",0,1686044569000,2023-06-06 09:43:19.713000 UTC,2023-06-06T15:12:49
it_866897057670616#2023.06.06.09.42.49.000#1113,it_866897057670616,Vehicle speed,35,0,1686044569000,2023-06-06 09:43:19.712000 UTC,2023-06-06T15:12:49
it_866897057670616#2023.06.06.09.42.49.000#311,it_866897057670616,EXTERNAL BATTERY,13.721,0,1686044569000,2023-06-06 09:43:19.346000 UTC,2023-06-06T15:12:49
it_866897057670616#2023.06.06.09.42.49.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044569000,2023-06-06 09:43:19.343000 UTC,2023-06-06T15:12:49
it_866897057670616#2023.06.06.09.42.39.000#311,it_866897057670616,EXTERNAL BATTERY,13.751,0,1686044559000,2023-06-06 09:43:16.672000 UTC,2023-06-06T15:12:39
it_866897057670616#2023.06.06.09.42.39.000#1112,it_866897057670616,ENGINE RPM,860.5,0,1686044559000,2023-06-06 09:43:16.669000 UTC,2023-06-06T15:12:39
it_866897057670616#2023.06.06.09.42.39.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044559000,2023-06-06 09:43:16.667000 UTC,2023-06-06T15:12:39
it_866897057670616#2023.06.06.09.42.39.000#000,it_866897057670616,POSITION,"25.221515655517578,85.50284576416016,null,GPS",0,1686044559000,2023-06-06 09:43:16.666000 UTC,2023-06-06T15:12:39
it_866897057670616#2023.06.06.09.42.39.000#1113,it_866897057670616,Vehicle speed,22,0,1686044559000,2023-06-06 09:43:16.642000 UTC,2023-06-06T15:12:39
it_866897057670616#2023.06.06.09.42.37.000#1112,it_866897057670616,ENGINE RPM,879.5,0,1686044557000,2023-06-06 09:43:13.269000 UTC,2023-06-06T15:12:37
it_866897057670616#2023.06.06.09.42.37.000#331,it_866897057670616,IGNITION_STATUS,1,0,1686044557000,2023-06-06 09:43:13.268000 UTC,2023-06-06T15:12:37
